Route,Year,sampled,Date,lek_num,route_leknum,count,real,pct_crp_est,pct_grass_est
23,2001,1,1/1/01,NA,50,1,FALSE,0.702699605,17.30956611
23,2002,1,1/1/02,NA,50,1,FALSE,0.72791884,17.22817676
23,2003,1,1/1/03,NA,50,1,FALSE,0.725626182,17.19149424
23,2004,1,1/1/04,NA,50,1,FALSE,0.817332493,17.33020003
23,2005,1,1/1/05,NA,50,1,FALSE,0.858600332,17.44597925
23,2006,1,1/1/06,NA,50,1,FALSE,0.94342867,17.54914885
23,2007,1,1/1/07,NA,50,1,FALSE,1.078695478,17.68326933
23,2008,1,1/1/08,NA,50,1,FALSE,1.058061558,17.6144896
23,2009,1,1/1/09,NA,50,1,FALSE,1.1073537,17.66034275
23,2010,1,1/1/10,NA,50,1,FALSE,1.170401788,17.83343841
23,2011,1,1/1/11,NA,50,1,FALSE,1.141743566,17.77612197
23,2012,1,1/1/12,NA,50,1,FALSE,1.093597753,17.57780707
23,2013,1,1/1/13,NA,50,1,FALSE,0.984696509,17.65231845
23,2014,1,1/1/14,NA,50,1,FALSE,1.006476758,17.80821918
23,2015,1,1/1/15,NA,50,1,FALSE,1.255230126,18.76196481
23,2016,1,1/1/16,NA,50,1,FALSE,1.473032613,18.85367112
23,2017,1,1/1/17,NA,50,1,FALSE,1.577348541,19.19756978
23,2018,1,1/1/18,NA,50,1,FALSE,1.678225483,19.79939245
23,2019,1,1/1/19,NA,50,1,FALSE,2.006075543,20.50209205
23,2020,1,1/1/20,NA,50,1,FALSE,2.039319081,20.49636041
23,2021,1,1/1/21,NA,50,1,FALSE,2.095489196,20.56170115
23,2022,1,1/1/22,NA,50,1,FALSE,2.27546283,20.87808792
23,2023,1,1/1/23,NA,50,1,FALSE,2.087464894,20.0160486
21,1985,1,1/1/85,NA,51,1,FALSE,0,52.36506626
21,1986,1,1/1/86,NA,51,1,FALSE,0.161645343,52.35704132
21,1987,1,1/1/87,NA,51,1,FALSE,0.783005457,52.34213785
21,1988,1,1/1/88,NA,51,1,FALSE,1.108588985,48.76645114
21,1989,1,1/1/89,NA,51,1,FALSE,1.707020681,47.93300316
21,1990,1,1/1/90,NA,51,1,FALSE,1.74485257,47.96968863
21,1991,1,1/1/91,NA,51,1,FALSE,1.969551062,47.94446737
21,1992,1,1/1/92,NA,51,1,FALSE,2.277938277,47.74613656
21,1993,1,1/1/93,NA,51,1,FALSE,2.511808135,46.99637731
21,1994,1,1/1/94,NA,51,1,FALSE,2.510661714,46.78199661
21,1995,1,1/1/95,NA,51,1,FALSE,2.494611822,46.59971569
21,1996,1,1/1/96,NA,51,1,FALSE,2.337552162,46.25349658
21,1997,1,1/1/97,NA,51,1,FALSE,2.116292933,46.06892282
21,1998,1,1/1/98,NA,51,1,FALSE,2.060118311,45.99440547
21,1999,1,1/1/99,NA,51,1,FALSE,2.069289678,45.93823084
21,2000,1,1/1/00,NA,51,1,FALSE,2.147246297,45.43380566
21,2001,1,1/1/01,NA,51,1,FALSE,2.141514193,44.63016463
21,2002,1,1/1/02,NA,51,1,FALSE,2.142660614,34.32728023
21,2003,1,1/1/03,NA,51,1,FALSE,2.259595543,33.72884853
21,2004,1,1/1/04,NA,51,1,FALSE,2.315770166,33.45026826
21,2005,1,1/1/05,NA,51,1,FALSE,2.422387307,33.27715871
21,2006,1,1/1/06,NA,51,1,FALSE,2.479708351,33.27142661
21,2007,1,1/1/07,NA,51,1,FALSE,2.546200761,33.16595589
21,2008,1,1/1/08,NA,51,1,FALSE,2.578300546,33.09602421
21,2009,1,1/1/09,NA,51,1,FALSE,2.579446967,33.04099601
21,2010,1,1/1/10,NA,51,1,FALSE,2.587471913,33.00431054
21,2011,1,1/1/11,NA,51,1,FALSE,2.554225707,32.98138213
21,2012,1,1/1/12,NA,51,1,FALSE,2.581739808,32.94125739
21,2013,1,1/1/13,NA,51,1,FALSE,2.54505434,32.99972486
21,2014,1,1/1/14,NA,51,1,FALSE,2.577154125,33.03297106
21,2015,1,1/1/15,NA,51,1,FALSE,2.96464438,33.47663594
21,2016,1,1/1/16,NA,51,1,FALSE,3.036868895,33.66579539
21,2017,1,1/1/17,NA,51,1,FALSE,3.06896868,33.72540927
21,2018,1,1/1/18,NA,51,1,FALSE,3.119411198,33.70821296
21,2019,1,1/1/19,NA,51,1,FALSE,3.301692117,33.76324116
21,2020,1,1/1/20,NA,51,1,FALSE,3.30513138,33.87673683
21,2021,1,1/1/21,NA,51,1,FALSE,3.389966525,33.94322924
21,2022,1,1/1/22,NA,51,1,FALSE,3.393405787,34.58637135
21,2023,1,1/1/23,NA,51,1,FALSE,3.389966525,36.12028248
21,1985,1,1/1/85,NA,52,1,FALSE,0,44.34776628
21,1986,1,1/1/86,NA,52,1,FALSE,0.083685846,44.3213995
21,1987,1,1/1/87,NA,52,1,FALSE,0.678657817,44.34661989
21,1988,1,1/1/88,NA,52,1,FALSE,1.79867249,41.8131169
21,1989,1,1/1/89,NA,52,1,FALSE,3.883940342,41.21699854
21,1990,1,1/1/90,NA,52,1,FALSE,4.301223189,41.20324197
21,1991,1,1/1/91,NA,52,1,FALSE,4.475473169,41.19751006
21,1992,1,1/1/92,NA,52,1,FALSE,4.488083365,41.11726336
21,1993,1,1/1/93,NA,52,1,FALSE,4.501839942,40.48904633
21,1994,1,1/1/94,NA,52,1,FALSE,4.536231386,40.33657759
21,1995,1,1/1/95,NA,52,1,FALSE,4.544256056,40.25747727
21,1996,1,1/1/96,NA,52,1,FALSE,4.537377767,40.09125196
21,1997,1,1/1/97,NA,52,1,FALSE,4.543109674,39.93763685
21,1998,1,1/1/98,NA,52,1,FALSE,4.546548819,39.88146416
21,1999,1,1/1/99,NA,52,1,FALSE,4.546548819,39.84936548
21,2000,1,1/1/00,NA,52,1,FALSE,4.545402437,39.35642146
21,2001,1,1/1/01,NA,52,1,FALSE,4.538524149,38.66056792
21,2002,1,1/1/02,NA,52,1,FALSE,4.553427107,28.8865197
21,2003,1,1/1/03,NA,52,1,FALSE,4.566037303,28.2995724
21,2004,1,1/1/04,NA,52,1,FALSE,4.559159015,28.01068428
21,2005,1,1/1/05,NA,52,1,FALSE,4.575208355,27.93043757
21,2006,1,1/1/06,NA,52,1,FALSE,4.607307035,27.89489975
21,2007,1,1/1/07,NA,52,1,FALSE,4.616478087,27.84445897
21,2008,1,1/1/08,NA,52,1,FALSE,4.639405716,27.74816292
21,2009,1,1/1/09,NA,52,1,FALSE,4.639405716,27.70689319
21,2010,1,1/1/10,NA,52,1,FALSE,4.617624468,27.62779287
21,2011,1,1/1/11,NA,52,1,FALSE,4.591257695,27.58193761
21,2012,1,1/1/12,NA,52,1,FALSE,4.613038943,27.13370247
21,2013,1,1/1/13,NA,52,1,FALSE,4.556866252,27.09357912
21,2014,1,1/1/14,NA,52,1,FALSE,4.596989602,27.0947255
21,2015,1,1/1/15,NA,52,1,FALSE,5.42696977,27.91897376
21,2016,1,1/1/16,NA,52,1,FALSE,5.665417111,28.19639807
21,2017,1,1/1/17,NA,52,1,FALSE,5.733053616,28.2009836
21,2018,1,1/1/18,NA,52,1,FALSE,5.808714792,28.10239479
21,2019,1,1/1/19,NA,52,1,FALSE,6.137726267,28.17920235
21,2020,1,1/1/20,NA,52,1,FALSE,6.138872648,28.21359379
21,2021,1,1/1/21,NA,52,1,FALSE,6.302805195,28.26059543
21,2022,1,1/1/22,NA,52,1,FALSE,6.238607834,28.44745561
21,2023,1,1/1/23,NA,52,1,FALSE,5.855716431,29.42761174
21,1985,1,1/1/85,NA,53,1,FALSE,0,55.32883198
21,1986,1,1/1/86,NA,53,1,FALSE,0.143294395,55.26922151
21,1987,1,1/1/87,NA,53,1,FALSE,0.334735708,54.32806392
21,1988,1,1/1/88,NA,53,1,FALSE,0.940011234,52.07203696
21,1989,1,1/1/89,NA,53,1,FALSE,1.145208809,52.12820836
21,1990,1,1/1/90,NA,53,1,FALSE,1.188770305,52.09725677
21,1991,1,1/1/91,NA,53,1,FALSE,1.583116481,52.08579322
21,1992,1,1/1/92,NA,53,1,FALSE,1.616360781,51.85308312
21,1993,1,1/1/93,NA,53,1,FALSE,1.735581718,51.69603246
21,1994,1,1/1/94,NA,53,1,FALSE,1.786021345,51.5699334
21,1995,1,1/1/95,NA,53,1,FALSE,1.781435924,50.85690048
21,1996,1,1/1/96,NA,53,1,FALSE,1.775704149,49.97076794
21,1997,1,1/1/97,NA,53,1,FALSE,1.798631252,49.5832999
21,1998,1,1/1/98,NA,53,1,FALSE,1.802070317,49.46637167
21,1999,1,1/1/99,NA,53,1,FALSE,1.803216673,49.41478569
21,2000,1,1/1/00,NA,53,1,FALSE,1.800923962,49.28983298
21,2001,1,1/1/01,NA,53,1,FALSE,1.78487499,48.80492474
21,2002,1,1/1/02,NA,53,1,FALSE,1.774557793,45.84618206
21,2003,1,1/1/03,NA,53,1,FALSE,1.771118728,45.80262057
21,2004,1,1/1/04,NA,53,1,FALSE,1.736728073,45.57334954
21,2005,1,1/1/05,NA,53,1,FALSE,1.736728073,45.56761776
21,2006,1,1/1/06,NA,53,1,FALSE,1.730996297,45.56761776
21,2007,1,1/1/07,NA,53,1,FALSE,1.71380097,45.48966561
21,2008,1,1/1/08,NA,53,1,FALSE,1.341235542,45.36700561
21,2009,1,1/1/09,NA,53,1,FALSE,1.333211055,45.2546628
21,2010,1,1/1/10,NA,53,1,FALSE,1.324040214,45.20193046
21,2011,1,1/1/11,NA,53,1,FALSE,1.310283952,44.71243681
21,2012,1,1/1/12,NA,53,1,FALSE,1.303405821,42.82668256
21,2013,1,1/1/13,NA,53,1,FALSE,1.281625073,40.04677129
21,2014,1,1/1/14,NA,53,1,FALSE,1.319454793,40.24394438
21,2015,1,1/1/15,NA,53,1,FALSE,1.612921715,44.92107345
21,2016,1,1/1/16,NA,53,1,FALSE,1.624385267,45.38076187
21,2017,1,1/1/17,NA,53,1,FALSE,2.008414247,45.61461832
21,2018,1,1/1/18,NA,53,1,FALSE,2.105854436,45.61117926
21,2019,1,1/1/19,NA,53,1,FALSE,2.123049763,45.6765215
21,2020,1,1/1/20,NA,53,1,FALSE,2.190684718,45.20536953
21,2021,1,1/1/21,NA,53,1,FALSE,2.189538363,45.19275962
21,2022,1,1/1/22,NA,53,1,FALSE,2.125342474,45.7326929
21,2023,1,1/1/23,NA,53,1,FALSE,2.086366398,48.69143558
21,1985,1,1/1/85,NA,54,1,FALSE,0,48.45306464
21,1986,1,1/1/86,NA,54,1,FALSE,0.291160861,48.01059184
21,1987,1,1/1/87,NA,54,1,FALSE,0.498641631,46.69005124
21,1988,1,1/1/88,NA,54,1,FALSE,1.1898621,44.18194115
21,1989,1,1/1/89,NA,54,1,FALSE,5.206506414,43.99738643
21,1990,1,1/1/90,NA,54,1,FALSE,5.827802423,43.92860827
21,1991,1,1/1/91,NA,54,1,FALSE,6.178571019,43.79105196
21,1992,1,1/1/92,NA,54,1,FALSE,6.570606509,43.14109839
21,1993,1,1/1/93,NA,54,1,FALSE,6.795281818,42.55648406
21,1994,1,1/1/94,NA,54,1,FALSE,6.798720726,42.14152252
21,1995,1,1/1/95,NA,54,1,FALSE,6.773502069,41.32650137
21,1996,1,1/1/96,NA,54,1,FALSE,6.657725506,39.80306521
21,1997,1,1/1/97,NA,54,1,FALSE,6.771209464,39.21730458
21,1998,1,1/1/98,NA,54,1,FALSE,6.783818792,38.85851187
21,1999,1,1/1/99,NA,54,1,FALSE,6.223276821,38.72897968
21,2000,1,1/1/00,NA,54,1,FALSE,6.167107993,38.73012598
21,2001,1,1/1/01,NA,54,1,FALSE,6.107500258,38.1237319
21,2002,1,1/1/02,NA,54,1,FALSE,6.032990589,35.66262022
21,2003,1,1/1/03,NA,54,1,FALSE,6.030697984,35.71993535
21,2004,1,1/1/04,NA,54,1,FALSE,6.034136891,35.50099155
21,2005,1,1/1/05,NA,54,1,FALSE,6.086866811,35.39897062
21,2006,1,1/1/06,NA,54,1,FALSE,6.081135298,35.41616516
21,2007,1,1/1/07,NA,54,1,FALSE,6.060501851,35.23504935
21,2008,1,1/1/08,NA,54,1,FALSE,6.049038825,34.97254605
21,2009,1,1/1/09,NA,54,1,FALSE,6.054770338,34.80747848
21,2010,1,1/1/10,NA,54,1,FALSE,6.04674622,34.7306762
21,2011,1,1/1/11,NA,54,1,FALSE,5.996308906,34.30425164
21,2012,1,1/1/12,NA,54,1,FALSE,5.981406972,34.04633355
21,2013,1,1/1/13,NA,54,1,FALSE,5.960773525,33.54883822
21,2014,1,1/1/14,NA,54,1,FALSE,5.95848092,33.23475131
21,2015,1,1/1/15,NA,54,1,FALSE,5.981406972,33.4525488
21,2016,1,1/1/16,NA,54,1,FALSE,6.002040419,33.73224664
21,2017,1,1/1/17,NA,54,1,FALSE,6.01579605,34.04289464
21,2018,1,1/1/18,NA,54,1,FALSE,6.038722102,34.07499112
21,2019,1,1/1/19,NA,54,1,FALSE,6.055916641,34.28476449
21,2020,1,1/1/20,NA,54,1,FALSE,6.057062943,33.58666621
21,2021,1,1/1/21,NA,54,1,FALSE,6.062794456,33.48120637
21,2022,1,1/1/22,NA,54,1,FALSE,4.359388791,34.16554902
21,2023,1,1/1/23,NA,54,1,FALSE,4.323853411,37.25598083
21,1985,1,1/1/85,NA,55,1,FALSE,0,58.00238466
21,1986,1,1/1/86,NA,55,1,FALSE,0.171971017,57.94276805
21,1987,1,1/1/87,NA,55,1,FALSE,0.358846189,56.87769421
21,1988,1,1/1/88,NA,55,1,FALSE,1.043290837,54.12271852
21,1989,1,1/1/89,NA,55,1,FALSE,1.212968908,54.12615794
21,1990,1,1/1/90,NA,55,1,FALSE,1.224433642,54.09405668
21,1991,1,1/1/91,NA,55,1,FALSE,1.434238283,54.02756122
21,1992,1,1/1/92,NA,55,1,FALSE,1.450288911,53.60451252
21,1993,1,1/1/93,NA,55,1,FALSE,1.472071907,53.33853068
21,1994,1,1/1/94,NA,55,1,FALSE,1.513344951,53.19980739
21,1995,1,1/1/95,NA,55,1,FALSE,1.507612584,52.40988719
21,1996,1,1/1/96,NA,55,1,FALSE,1.485829588,51.01692195
21,1997,1,1/1/97,NA,55,1,FALSE,1.561496836,50.44139228
21,1998,1,1/1/98,NA,55,1,FALSE,1.564936256,50.12496561
21,1999,1,1/1/99,NA,55,1,FALSE,1.567229203,50.00229295
21,2000,1,1/1/00,NA,55,1,FALSE,1.57296157,49.94152985
21,2001,1,1/1/01,NA,55,1,FALSE,1.542006787,49.30294414
21,2002,1,1/1/02,NA,55,1,FALSE,1.492708429,46.19256168
21,2003,1,1/1/03,NA,55,1,FALSE,1.492708429,46.16848574
21,2004,1,1/1/04,NA,55,1,FALSE,1.462900119,45.80276071
21,2005,1,1/1/05,NA,55,1,FALSE,1.46633954,45.75002293
21,2006,1,1/1/06,NA,55,1,FALSE,1.460607172,45.74429056
21,2007,1,1/1/07,NA,55,1,FALSE,1.442263597,45.62964322
21,2008,1,1/1/08,NA,55,1,FALSE,1.427359442,45.48862698
21,2009,1,1/1/09,NA,55,1,FALSE,1.421627075,45.32468128
21,2010,1,1/1/10,NA,55,1,FALSE,1.411308814,45.26621113
21,2011,1,1/1/11,NA,55,1,FALSE,1.383793451,44.84660185
21,2012,1,1/1/12,NA,55,1,FALSE,1.383793451,43.99591855
21,2013,1,1/1/13,NA,55,1,FALSE,1.357424562,41.62959736
21,2014,1,1/1/14,NA,55,1,FALSE,1.394111712,41.74080528
21,2015,1,1/1/15,NA,55,1,FALSE,1.491561955,45.04379529
21,2016,1,1/1/16,NA,55,1,FALSE,1.500733743,45.34761075
21,2017,1,1/1/17,NA,55,1,FALSE,1.888241768,45.52760708
21,2018,1,1/1/18,NA,55,1,FALSE,1.921489498,45.52875355
21,2019,1,1/1/19,NA,55,1,FALSE,1.937540127,45.63766853
21,2020,1,1/1/20,NA,55,1,FALSE,1.996010272,44.6803632
21,2021,1,1/1/21,NA,55,1,FALSE,1.999449693,44.5553976
21,2022,1,1/1/22,NA,55,1,FALSE,1.963909016,45.37856553
21,2023,1,1/1/23,NA,55,1,FALSE,1.957030175,49.47032927
21,1985,1,1/1/85,NA,56,1,FALSE,0,55.45009572
21,1986,1,1/1/86,NA,56,1,FALSE,0.099728326,55.39507319
21,1987,1,1/1/87,NA,56,1,FALSE,0.295746071,54.51012758
21,1988,1,1/1/88,NA,56,1,FALSE,0.643075759,52.21866868
21,1989,1,1/1/89,NA,56,1,FALSE,0.862019556,52.23815583
21,1990,1,1/1/90,NA,56,1,FALSE,0.905579055,52.21866868
21,1991,1,1/1/91,NA,56,1,FALSE,1.298760847,52.20720566
21,1992,1,1/1/92,NA,56,1,FALSE,1.334296228,51.98711556
21,1993,1,1/1/93,NA,56,1,FALSE,1.452365395,51.83580362
21,1994,1,1/1/94,NA,56,1,FALSE,1.506241618,51.71888075
21,1995,1,1/1/95,NA,56,1,FALSE,1.501656407,51.03339179
21,1996,1,1/1/96,NA,56,1,FALSE,1.495924894,50.35019544
21,1997,1,1/1/97,NA,56,1,FALSE,1.518850946,50.07164391
21,1998,1,1/1/98,NA,56,1,FALSE,1.524582459,49.95586735
21,1999,1,1/1/99,NA,56,1,FALSE,1.525728762,49.90543004
21,2000,1,1/1/00,NA,56,1,FALSE,1.524582459,49.73577725
21,2001,1,1/1/01,NA,56,1,FALSE,1.506241618,49.23713562
21,2002,1,1/1/02,NA,56,1,FALSE,1.494778592,45.9678806
21,2003,1,1/1/03,NA,56,1,FALSE,1.492485986,45.86585967
21,2004,1,1/1/04,NA,56,1,FALSE,1.447780185,45.58960074
21,2005,1,1/1/05,NA,56,1,FALSE,1.447780185,45.57584511
21,2006,1,1/1/06,NA,56,1,FALSE,1.455804303,45.58616184
21,2007,1,1/1/07,NA,56,1,FALSE,1.442048672,45.48757981
21,2008,1,1/1/08,NA,56,1,FALSE,1.068354024,45.37294955
21,2009,1,1/1/09,NA,56,1,FALSE,1.061476208,45.26863601
21,2010,1,1/1/10,NA,56,1,FALSE,1.050013182,45.21132088
21,2011,1,1/1/11,NA,56,1,FALSE,1.024794525,44.79979825
21,2012,1,1/1/12,NA,56,1,FALSE,1.016770407,42.91183787
21,2013,1,1/1/13,NA,56,1,FALSE,0.983527632,40.34412004
21,2014,1,1/1/14,NA,56,1,FALSE,1.039696459,40.5481619
21,2015,1,1/1/15,NA,56,1,FALSE,1.443194975,45.09210541
21,2016,1,1/1/16,NA,56,1,FALSE,1.516558341,45.53343192
21,2017,1,1/1/17,NA,56,1,FALSE,1.938397698,45.77186286
21,2018,1,1/1/18,NA,56,1,FALSE,2.035833419,45.76613134
21,2019,1,1/1/19,NA,56,1,FALSE,2.051881656,45.80052042
21,2020,1,1/1/20,NA,56,1,FALSE,2.117220904,45.28124534
21,2021,1,1/1/21,NA,56,1,FALSE,2.120659812,45.25946559
21,2022,1,1/1/22,NA,56,1,FALSE,2.047296445,45.9243211
21,2023,1,1/1/23,NA,56,1,FALSE,2.008322157,48.63303415
21,1985,1,1/1/85,NA,57,1,FALSE,0,36.44420495
21,1986,1,1/1/86,NA,57,1,FALSE,0.269430527,36.41210259
21,1987,1,1/1/87,NA,57,1,FALSE,0.957338256,36.2974513
21,1988,1,1/1/88,NA,57,1,FALSE,2.302197865,35.66113665
21,1989,1,1/1/89,NA,57,1,FALSE,4.894463489,35.50979695
21,1990,1,1/1/90,NA,57,1,FALSE,6.08454386,35.50177136
21,1991,1,1/1/91,NA,57,1,FALSE,7.044175141,35.51552952
21,1992,1,1/1/92,NA,57,1,FALSE,7.34226849,35.49030623
21,1993,1,1/1/93,NA,57,1,FALSE,7.472970959,35.05921739
21,1994,1,1/1/94,NA,57,1,FALSE,7.553226861,34.98240103
21,1995,1,1/1/95,NA,57,1,FALSE,7.568131528,34.31857007
21,1996,1,1/1/96,NA,57,1,FALSE,7.562398964,34.21996996
21,1997,1,1/1/97,NA,57,1,FALSE,7.641508352,34.11793031
21,1998,1,1/1/98,NA,57,1,FALSE,7.641508352,34.08238842
21,1999,1,1/1/99,NA,57,1,FALSE,7.642654865,34.04684652
21,2000,1,1/1/00,NA,57,1,FALSE,7.632336249,33.69372055
21,2001,1,1/1/01,NA,57,1,FALSE,7.624310659,33.45524587
21,2002,1,1/1/02,NA,57,1,FALSE,7.640361839,29.65914172
21,2003,1,1/1/03,NA,57,1,FALSE,7.66443861,29.40002981
21,2004,1,1/1/04,NA,57,1,FALSE,7.659852558,29.15582257
21,2005,1,1/1/05,NA,57,1,FALSE,7.674757226,29.12715974
21,2006,1,1/1/06,NA,57,1,FALSE,7.711445638,29.1237202
21,2007,1,1/1/07,NA,57,1,FALSE,7.719471228,29.08359225
21,2008,1,1/1/08,NA,57,1,FALSE,7.741254973,28.99301774
21,2009,1,1/1/09,NA,57,1,FALSE,7.74010846,28.95747584
21,2010,1,1/1/10,NA,57,1,FALSE,7.714885177,28.8565827
21,2011,1,1/1/11,NA,57,1,FALSE,7.500487268,28.74307793
21,2012,1,1/1/12,NA,57,1,FALSE,5.992822829,27.19413903
21,2013,1,1/1/13,NA,57,1,FALSE,5.74632256,26.73324085
21,2014,1,1/1/14,NA,57,1,FALSE,5.74632256,26.70457803
21,2015,1,1/1/15,NA,57,1,FALSE,6.601621169,28.38765894
21,2016,1,1/1/16,NA,57,1,FALSE,6.954747137,29.12142718
21,2017,1,1/1/17,NA,57,1,FALSE,7.0315635,29.10652251
21,2018,1,1/1/18,NA,57,1,FALSE,7.104940324,28.93913163
21,2019,1,1/1/19,NA,57,1,FALSE,7.433989521,28.9723805
21,2020,1,1/1/20,NA,57,1,FALSE,7.43742906,29.16384816
21,2021,1,1/1/21,NA,57,1,FALSE,7.510805884,29.19709703
21,2022,1,1/1/22,NA,57,1,FALSE,7.358319671,29.12486672
21,2023,1,1/1/23,NA,57,1,FALSE,6.827484207,29.15009
21,1985,1,1/1/85,NA,58,1,FALSE,0,49.69219658
21,1986,1,1/1/86,NA,58,1,FALSE,0.2533503,49.2645963
21,1987,1,1/1/87,NA,58,1,FALSE,0.431039424,47.94167211
21,1988,1,1/1/88,NA,58,1,FALSE,1.086769612,45.24882209
21,1989,1,1/1/89,NA,58,1,FALSE,3.525122949,45.05279087
21,1990,1,1/1/90,NA,58,1,FALSE,3.838085084,44.9885935
21,1991,1,1/1/91,NA,58,1,FALSE,4.086849858,44.85790602
21,1992,1,1/1/92,NA,58,1,FALSE,4.35739588,44.20905412
21,1993,1,1/1/93,NA,58,1,FALSE,4.556866252,43.61866768
21,1994,1,1/1/94,NA,58,1,FALSE,4.558012633,43.21284864
21,1995,1,1/1/95,NA,58,1,FALSE,4.532792241,42.41152801
21,1996,1,1/1/96,NA,58,1,FALSE,4.419300478,40.85932753
21,1997,1,1/1/97,NA,58,1,FALSE,4.532792241,40.26550194
21,1998,1,1/1/98,NA,58,1,FALSE,4.540816911,39.91814836
21,1999,1,1/1/99,NA,58,1,FALSE,4.28632023,39.79433917
21,2000,1,1/1/00,NA,58,1,FALSE,4.274856416,39.81382765
21,2001,1,1/1/01,NA,58,1,FALSE,4.216390962,39.20280634
21,2002,1,1/1/02,NA,58,1,FALSE,4.139583405,36.65440039
21,2003,1,1/1/03,NA,58,1,FALSE,4.136144261,36.70140202
21,2004,1,1/1/04,NA,58,1,FALSE,4.138437024,36.48702869
21,2005,1,1/1/05,NA,58,1,FALSE,4.156779127,36.38385436
21,2006,1,1/1/06,NA,58,1,FALSE,4.154486364,36.39761094
21,2007,1,1/1/07,NA,58,1,FALSE,4.130412353,36.22565372
21,2008,1,1/1/08,NA,58,1,FALSE,4.113216632,35.99523105
21,2009,1,1/1/09,NA,58,1,FALSE,4.12009492,35.82671298
21,2010,1,1/1/10,NA,58,1,FALSE,4.113216632,35.75907648
21,2011,1,1/1/11,NA,58,1,FALSE,4.078825188,35.33262258
21,2012,1,1/1/12,NA,58,1,FALSE,4.063922229,35.08041866
21,2013,1,1/1/13,NA,58,1,FALSE,4.042140982,34.73650422
21,2014,1,1/1/14,NA,58,1,FALSE,4.039848219,34.56110786
21,2015,1,1/1/15,NA,58,1,FALSE,4.070800518,34.75943185
21,2016,1,1/1/16,NA,58,1,FALSE,4.09602091,34.97036604
21,2017,1,1/1/17,NA,58,1,FALSE,4.285173849,35.06436932
21,2018,1,1/1/18,NA,58,1,FALSE,4.311540622,35.09073609
21,2019,1,1/1/19,NA,58,1,FALSE,4.329882725,35.30969495
21,2020,1,1/1/20,NA,58,1,FALSE,4.37344522,34.61728055
21,2021,1,1/1/21,NA,58,1,FALSE,4.379177127,34.51181346
21,2022,1,1/1/22,NA,58,1,FALSE,3.307310474,35.31084133
21,2023,1,1/1/23,NA,58,1,FALSE,3.272919031,38.93226032
21,1985,1,1/1/85,NA,59,1,FALSE,0,42.14912985
21,1986,1,1/1/86,NA,59,1,FALSE,0.073372618,42.08607525
21,1987,1,1/1/87,NA,59,1,FALSE,0.284318896,41.71577282
21,1988,1,1/1/88,NA,59,1,FALSE,0.788755646,40.37672254
21,1989,1,1/1/89,NA,59,1,FALSE,1.421594479,40.5337858
21,1990,1,1/1/90,NA,59,1,FALSE,1.473184601,40.50283172
21,1991,1,1/1/91,NA,59,1,FALSE,1.890491367,40.50397817
21,1992,1,1/1/92,NA,59,1,FALSE,1.922591888,40.29761768
21,1993,1,1/1/93,NA,59,1,FALSE,2.044115287,40.11762548
21,1994,1,1/1/94,NA,59,1,FALSE,2.096851856,40.11647903
21,1995,1,1/1/95,NA,59,1,FALSE,2.094558962,39.86426066
21,1996,1,1/1/96,NA,59,1,FALSE,2.081948043,39.20619999
21,1997,1,1/1/97,NA,59,1,FALSE,2.085387384,39.15002408
21,1998,1,1/1/98,NA,59,1,FALSE,2.09111962,39.10875198
21,1999,1,1/1/99,NA,59,1,FALSE,2.09111962,39.08696948
21,2000,1,1/1/00,NA,59,1,FALSE,2.077362254,38.97232477
21,2001,1,1/1/01,NA,59,1,FALSE,2.065897783,38.80150414
21,2002,1,1/1/02,NA,59,1,FALSE,2.057872653,37.43379268
21,2003,1,1/1/03,NA,59,1,FALSE,2.077362254,37.41315663
21,2004,1,1/1/04,NA,59,1,FALSE,2.04296884,37.18272075
21,2005,1,1/1/05,NA,59,1,FALSE,2.041822392,37.18845298
21,2006,1,1/1/06,NA,59,1,FALSE,2.052140417,37.14947378
21,2007,1,1/1/07,NA,59,1,FALSE,2.038383051,37.11278747
21,2008,1,1/1/08,NA,59,1,FALSE,1.669227065,37.00387499
21,2009,1,1/1/09,NA,59,1,FALSE,1.66349483,36.94769908
21,2010,1,1/1/10,NA,59,1,FALSE,1.646298122,36.86171554
21,2011,1,1/1/11,NA,59,1,FALSE,1.617636943,36.29995644
21,2012,1,1/1/12,NA,59,1,FALSE,1.598147341,34.08616697
21,2013,1,1/1/13,NA,59,1,FALSE,1.314974893,30.68695114
21,2014,1,1/1/14,NA,59,1,FALSE,1.370004356,30.95407333
21,2015,1,1/1/15,NA,59,1,FALSE,2.13583106,36.36874326
21,2016,1,1/1/16,NA,59,1,FALSE,2.315823264,36.93738106
21,2017,1,1/1/17,NA,59,1,FALSE,2.761791209,37.20679614
21,2018,1,1/1/18,NA,59,1,FALSE,2.847774746,37.19762456
21,2019,1,1/1/19,NA,59,1,FALSE,2.863825006,37.14488799
21,2020,1,1/1/20,NA,59,1,FALSE,2.931465389,36.92591658
21,2021,1,1/1/21,NA,59,1,FALSE,2.940636966,37.0210717
21,2022,1,1/1/22,NA,59,1,FALSE,2.869557242,37.14947378
21,2023,1,1/1/23,NA,59,1,FALSE,2.831724486,38.06433861
21,1985,1,1/1/85,NA,60,1,FALSE,0,54.32639398
21,1986,1,1/1/86,NA,60,1,FALSE,0.14902788,54.27022194
21,1987,1,1/1/87,NA,60,1,FALSE,0.346203228,53.36573734
21,1988,1,1/1/88,NA,60,1,FALSE,0.837995231,51.16012472
